Date,Year-Month,Final Product Category,Review,spam_label,spam_confidence,detected_lang,is_english,has_justification,review_weight
14/01/2024,01/01/2024,Gas Products,"Was phoned by Mark to say who he was and that he would be there in about 20 min. Then he looked at the thermostats  then the boiler the the airing cupboard, came down and said he had to do some work in there and get tools out of the van, went back upstairs and when it was finished he came down said what did we want thermostat  on and left.",LABEL_0,0.933,en,True,False,0.9
14/01/2024,01/01/2024,Gas Products,"We experienced a problem with our Boiler in January. the boiler was  ""Heating! OK but the Timer was failingto operate. We called  on Corgi under their Insurance scheme uncertain whether the Timer was covered. We were assured that it was and their Engineer promptly came out to replace the timer ,",LABEL_0,0.931,en,True,False,0.9
14/01/2024,01/01/2024,Unknown,Excellent customer service,LABEL_0,0.629,ca,False,False,0.45
14/01/2024,01/01/2024,Gas Products,I am disabled and clinically vulnerable and the engineer pulled out all the stops to restore our heating and hot water on the coldest days of this winter.,LABEL_0,0.934,en,True,False,0.9
14/01/2024,01/01/2024,Gas Products,Provided a great engineer who quickly identified the problem. Attended my house the same day as I contacted Corgi.,LABEL_0,0.937,en,True,True,1.0
14/01/2024,01/01/2024,Unknown,Very good service,LABEL_0,0.924,en,True,False,0.9
14/01/2024,01/01/2024,Unknown,Good customer care,LABEL_0,0.923,en,True,False,0.9
14/01/2024,01/01/2024,Unknown,Very satisfied very polite,LABEL_0,0.936,en,True,False,0.9
15/01/2024,01/01/2024,Unknown,Prompt reply and attention,LABEL_0,0.927,en,True,False,0.9
15/01/2024,01/01/2024,Gas Products,Prompt serviceProfessional but friendly engineer. Able to provide useful advice/ information.,LABEL_0,0.837,en,True,False,0.9
15/01/2024,01/01/2024,Unknown,A very good service,LABEL_0,0.932,en,True,False,0.9
15/01/2024,01/01/2024,Gas Products,Boiler was leaking so engineer replaced two parts. Also had to pay engineer for parts as was not covered apparently so bank transferred £15 into in own account which I thought was odd but hubby paid it.,LABEL_0,0.736,en,True,True,1.0
15/01/2024,01/01/2024,Unknown,Service was prompt and communication  good,LABEL_0,0.919,en,True,False,0.9
15/01/2024,01/01/2024,Gas Products,"My boiler was deemed unrepairable by both the corgi engineer and the manufacturer’s engineer that both came out to look.I was advised that the heat exchanger had gone wrong and a repair/replacement was not feasible, so I needed to replace the boiler.I called in a local plumber for a quote for a new boiler and was told there was nothing wrong with the heat exchanger. He spent a long time thoroughly checking all the settings and said that although there is a part that needs replacing it’s not the heat exchanger. This has now been arranged to be done after which the boiler will be running with no issues.",LABEL_0,0.926,en,True,False,0.9
15/01/2024,01/01/2024,Gas Products,"An engineer called on the same day I made the booking and said as he was in the area, could he attend? He was friendly and professional, fixed the problem and explained fully what he'd done and why. Can't fault the service",LABEL_0,0.936,en,True,True,1.0
15/01/2024,01/01/2024,Gas Products,"Service with a smile reported problem one day fixed the next, can’t improve on that surely. Great.",LABEL_0,0.932,en,True,False,0.9
15/01/2024,01/01/2024,Plumbing & Drains,"Please refer to my recent customer feedback (12/1 ?) reporting complete satisfaction with your call staff and visiting engineer, plus reference to long-term build-up of tacky/blocking waste from an outlet pipe which clearly should have been dealt with by clearing during past routine servicing",LABEL_0,0.784,en,True,False,0.9
15/01/2024,01/01/2024,Gas Products,"Problem sorted within 24 hours, great!",LABEL_0,0.937,en,True,False,0.9
15/01/2024,01/01/2024,Gas Products,The engineer immediately identified a leak in the boiler and did a good job rectifying the problem. Minor negative: there is a lot of annoying preamble before you get to speak to an operative over the phone.,LABEL_0,0.931,en,True,False,0.9
15/01/2024,01/01/2024,Unknown,"Wasn’t actually covered for the problem, Engineers and customer service support were fantastic Answering the phone could be improved time wise (35 minutes)",LABEL_0,0.826,en,True,False,0.9
15/01/2024,01/01/2024,Gas Products,"My heating failed early on a Sunday morning due to a boiler leak.  I tried to phone Corgi but waited some time, so decided to use their  on-line reporting system instead, which was very straightforward.I received an acknowledgement from Corgi via email very quickly to inform me that they had put out a call for an available engineer.  I received a phone call from the engineer to inform me he could be with us within 15 mins.The very pleasant engineer found the fault straight away, showed me the problem, had the two spare parts required in his van and replaced them.The whole procedure took less than 2.5 hours from reporting to a fully operational boiler - exceptional service throughout, especially as it was a Sunday and during a very cold spell.",LABEL_0,0.923,en,True,True,1.0
15/01/2024,01/01/2024,Unknown,The man that came to do the job was so very nice person did a good job ver polite,LABEL_0,0.937,en,True,False,0.9
15/01/2024,01/01/2024,Home Electrical,"Professional , polite & knowledgeable electrician",LABEL_0,0.935,en,True,False,0.9
16/01/2024,01/01/2024,Gas Products,Excellent prompt and professional service,LABEL_0,0.857,en,True,False,0.9
16/01/2024,01/01/2024,Gas Products,Had to call the engineer out again. He was very professional and helpful and arrived promptly at the time stated.  He tried his very best to get our heating up and running and explained the issue to me.  He managed to fixed the problem but said to call him if we started to experience any problems again in the coming days. So far everything seems to be okay.   Thank you Paul.,LABEL_0,0.937,en,True,False,0.9
16/01/2024,01/01/2024,Gas Products,"Effective, competent engineers. Corgi call centre generally good although one operative stated that our boiler was covered with a replacement plan, when clearly it wasn't",LABEL_0,0.925,en,True,False,0.9
16/01/2024,01/01/2024,Gas Products,It's taken between two and three weeks to get the problem sorted but at last it's done. The engineer was great but he had too much work on to complete the jobs earlier.,LABEL_0,0.936,en,True,False,0.9
16/01/2024,01/01/2024,Gas Products,"The engineer from Baxi was efficient and polite. However, having arranged through Corgi for an afternoon appointment due to my having a Drs appointment at 8.45am, the engineer texted at 8.00am to say he was on his way! He knew nothing of my conversation with the Corgi helpline. Better communication is needed.",LABEL_0,0.933,en,True,True,1.0
16/01/2024,01/01/2024,Gas Products,Easy to make a convenient appt. for boiler service.Engineer phoned ahead before arrival and was very customer friendly and focused .Clean in his working and very polite.,LABEL_0,0.928,en,True,False,0.9
16/01/2024,01/01/2024,Gas Products,Good attention from service engineer who was prompt and efficient.Method of contacting CORGI HomePlan not the easiest in an emergency as I was left holding on for some time.,LABEL_0,0.933,en,True,True,1.0
16/01/2024,01/01/2024,Gas Products,"Advised CHCP the need for a malfunctioning c/h programmer to be replaced, plumber arrived the following day, agreed with me that the programmer was not functioning properly, took a photograph, indicated he would place an order for a replacement & get back to me.No call back, called CHCP later to find that plumber had reported programmer ‘working properly’ - a complete lie & volte face.He spent all of 3 minutes in our house. Follow up has been turgid & tedious with Customer Service repeatedly terming it ‘my damaged thermostat’. After approaching 11 years’ payment totalling some £3,300 I’ve had enough.So much for loyalty to customers.CORGI - it’s a timer/programmer, not a thermostat. You really have plumbed the depths of incompetence!",LABEL_0,0.813,en,True,False,0.9
16/01/2024,01/01/2024,Unknown,Engineer arrived on time.  Very polite and helpful,LABEL_0,0.937,en,True,False,0.9
16/01/2024,01/01/2024,Unknown,Excellent service very pleased,LABEL_0,0.91,en,True,False,0.9
16/01/2024,01/01/2024,Gas Products,Have been with Corgi now for over ten years. Very quick service. Only once had to wait two days for parts and it was fitted the day after they received it. Cannot fault their service.,LABEL_0,0.905,en,True,False,0.9
16/01/2024,01/01/2024,Unknown,Very efficient,LABEL_0,0.934,en,True,False,0.9
16/01/2024,01/01/2024,Unknown,Corgi office very helpful. Engineer arrived on time as agreed.,LABEL_0,0.936,en,True,True,1.0
16/01/2024,01/01/2024,Gas Products,Engineer arrived two hours after I called Corgi as my heating wasn't working,LABEL_0,0.937,en,True,True,1.0
16/01/2024,01/01/2024,Unknown,Reasonable response time. Helpful knowledgeable staff.,LABEL_0,0.931,en,True,False,0.9
16/01/2024,01/01/2024,Plumbing & Drains,The engineer  came did what I had already done checked the rad s did not do nothing  said it must be under the floor  and said  u have to get a plumber in if I knew u couldn't  fix it I would not have had u still leaking,LABEL_0,0.935,en,True,False,0.9
17/01/2024,01/01/2024,Gas Products,"The engineer, Ed, went out of his way to ensure the system was working properly before closing the call out",LABEL_0,0.936,en,True,False,0.9
17/01/2024,01/01/2024,Home Electrical,electrician arrived at arranged time and did a good repair ... excellent service,LABEL_0,0.935,en,True,False,0.9
17/01/2024,01/01/2024,Home Electrical,"Company arrived the same day, fixed the problem within 30 minutes after arriving. Good communication from electrician on the day as well.",LABEL_0,0.932,en,True,True,1.0
17/01/2024,01/01/2024,Gas Products,Engineer arrived on same day of asking and dealt with our problem swiftly.,LABEL_0,0.937,en,True,False,0.9
17/01/2024,01/01/2024,Plumbing & Drains,"I had a most helpful meeting with Benjamin.However,It’s all gone quiet since I spoke to Daniela last week.I would like you to replace a small radiator & asked her if there was anything that might give out a better radiant heat.Asked her to look into this but haven’t heard back from you since.I will contact you tomorrow & try & get an update",LABEL_0,0.936,en,True,True,1.0
17/01/2024,01/01/2024,Gas Products,It was easy to get a boiler service the person on the phone was very polite and helpful as was the guy who did my service,LABEL_0,0.933,en,True,True,1.0
17/01/2024,01/01/2024,Gas Products,Plumber rang to check when best to attend.   Was polite and attentive.   Efficiently diagnosed the low pressure problem on the boiler and fixed it quickly.,LABEL_0,0.933,en,True,False,0.9
